"","logFC","logCPM","LR","PValue","FDR"
"TGM1",0.352633433792214,0.0997436944979511,1.88897948711657,0.169317070300342,0.299690745798696
"LIPG",1.44347943785064,-3.23264773809903,1.88879392015557,0.169338018235976,0.299700173418562
"ANAPC4",-0.21832602053223,4.48086694882389,1.8881920968715,0.169405976193832,0.299792791557851
"OMA1",-0.229516703245578,2.95520651728597,1.88791180394655,0.169437637582616,0.299821165561934
"CDC42EP2",0.302583611630347,0.697278825010374,1.88654534595434,0.169592087487617,0.300060159622394
"CNTROB",0.184242274056699,5.86115640673478,1.88644018229417,0.169603980763369,0.300060159622394
"MLYCD",-0.241056702030192,2.35829180856544,1.88583566829391,0.169672365639347,0.30015346563309
"SMAP2",0.176447497945266,8.14541140936046,1.88529213034889,0.169733879688039,0.300234600941824
"EPN2",0.334870293856623,0.393864540893246,1.88430963725979,0.169845136736071,0.300403701325853
"AGAP4",0.340587482107788,0.132516922425681,1.88387380142836,0.169894517370058,0.300463340315686
"AC010492.2",1.15754229683974,-2.94171566730314,1.88340848786209,0.169947256045937,0.300528906557406
"SHMT1",-0.185390402743478,5.54014853128838,1.88290499940515,0.170004342630636,0.300577611160241
"UBQLNL",0.984765760839918,-2.68421122038611,1.88270099246297,0.170027479633297,0.300577611160241
"GS1.124K5.11",0.259429268207319,1.41176494356168,1.88265342313908,0.17003287512403,0.300577611160241
"WRAP73",-0.196382629558879,5.0213403010666,1.88261293586828,0.170037467496591,0.300577611160241
"LINC00441",-1.14733102232116,-2.95906981295061,1.88224452633219,0.170079261834929,0.300623791994021
"GPRASP2",0.478711765428927,-1.07117698168514,1.88110244113462,0.170208901006732,0.300825220250037
"HACL1",-0.198319976645902,4.45223466556586,1.8800906995352,0.170323839502721,0.301000631987813
"FMNL1",0.189089978123924,9.07036643321486,1.87880606584804,0.170469908201949,0.301231020434227
"DOCK9.AS2",0.490389533965755,-1.12165112913441,1.8779164320221,0.170571147899942,0.301382158082555
"STK16",0.197160548869473,5.15318876711173,1.87765196395306,0.17060125748797,0.301407599678304
"CTB.36H16.2",-1.15115975316929,-2.96746354483932,1.87488184515506,0.170917001462042,0.301937631035846
"SCGB2B2",1.15498519587284,-2.94239778839263,1.87358157740297,0.171065440111402,0.302172034668745
"NCAPD2",-0.176792745174159,8.24915544800525,1.8733272713,0.171094489020255,0.302195523094605
"FNIP1",-0.254796278084726,2.75835415628336,1.87302604889335,0.17112890442081,0.302228484885689
"RP11.111J6.2",-1.25927216839431,-3.09621221922158,1.87283698615101,0.171150509365499,0.30223881831527
"PTGES3L",0.560472565148023,-1.53902322248554,1.87250449129076,0.17118851246399,0.302278105073322
"TRBV4.2",0.252000322789088,1.78429253501622,1.87135668191655,0.171319777909891,0.30248204851843
"AC004980.7",0.337607431135462,0.173732181460658,1.87090015432221,0.1713720193248,0.302546442509091
"RP11.472B18.1",0.726261222600829,-2.11421057242334,1.87046847953846,0.171421433614569,0.302605833998483
"RELL1",-0.242344467930274,1.87611323606502,1.87022063230857,0.17144981235829,0.302628084469021
"CTD.2206G10.1",1.42822367632862,-3.22718369861498,1.86961805689603,0.171518830333419,0.302722057032809
"MACF1",-0.203017911483098,7.55529423622968,1.86892120173556,0.171598686760504,0.302835139867562
"SFPQ",-0.177209403271486,7.87895460980702,1.86852222994844,0.171644426340576,0.302887998467987
"HS3ST3B1",-0.260144619017135,1.45535871274748,1.86836273737732,0.171662715069735,0.302892411350397
"DENND6B",-0.209403036037105,4.7158076011053,1.86811888491619,0.171690681526385,0.302913897837382
"RET",1.1088420824547,-2.88409454157874,1.86674847192283,0.17184794609719,0.303157320063711
"COL15A1",0.427054272603683,-0.651144002373927,1.86664126276005,0.171860256086157,0.303157320063711
"IER5",0.182315775894668,6.37696628658541,1.86635312937425,0.171893345209577,0.303187811698606
"AC009299.3",-0.312176052825256,0.658568634629812,1.86529201584706,0.172015266215329,0.303374966201607
"CEP170B",0.209415886976208,4.20690811216683,1.86458400061796,0.172096671824145,0.303490637829416
"NME1.NME2",-0.204106659308304,4.48855565709611,1.86424696197099,0.172135439140834,0.303531102933538
"TMEM158",-0.755301314294804,-2.22589374439696,1.86393316485625,0.172171542162612,0.303542814816948
"CC2D1A",0.203196488837444,5.22918889646905,1.86374226017985,0.172193510407895,0.303542814816948
"RP5.1024G6.8",-0.23527031401571,2.75163475322901,1.86370174870355,0.172198172657041,0.303542814816948
"MLLT1",-0.210994096196685,4.53666862003138,1.86357849944498,0.172212357647376,0.303542814816948
"SAMM50",-0.183001775735196,5.78198307804681,1.8635017594597,0.172221190476022,0.303542814816948
"C11orf54",-0.225843349875549,2.91542711143986,1.86263037135577,0.172321524428087,0.303691755112332
"SLC39A13",0.216518971443388,3.35880279319273,1.86105158954774,0.172503480808016,0.303984502553668
"KDM2A",0.174886574301407,7.0890236525343,1.8606724697911,0.172547207673042,0.304033631448137
"HIST2H2AB",1.20421026181355,-3.00941376364552,1.85830762184661,0.172820252089475,0.304486778982145
"ZNF488",1.21195344599068,-3.01870404023315,1.85763122463686,0.172898440010213,0.304571490549946
"WWOX",-0.229022418036321,2.42231574832654,1.85761700998283,0.172900083585065,0.304571490549946
"RP11.488C13.5",0.233525694218495,2.56794341402776,1.85688849796215,0.172984342134516,0.304691761214088
"CGN",-0.406526175029536,-0.445809955745018,1.85663293017833,0.173013911890331,0.304691761214088
"ZNF708",-0.278482944493437,1.38943380873164,1.85660621676783,0.173017003026406,0.304691761214088
"ADSSL1",0.432419866614612,-0.748661219206802,1.85647760421174,0.173031886287594,0.304691761214088
"ANKHD1",-0.222513690726306,2.71829099614482,1.85559826113578,0.173133684812338,0.304809687849449
"NELFCD",-0.175651570304174,6.5680932780537,1.85551487299568,0.173143341946504,0.304809687849449
"BPTF",-0.195493863454429,5.62116190332063,1.85548743568116,0.173146519582137,0.304809687849449
"MMACHC",-0.21425273067627,3.20756757856051,1.8551333347204,0.173187535586776,0.304853919646968
"ZBTB3",0.302696756376172,0.727637354360069,1.85408567315843,0.173308953150216,0.305013954616545
"AF196970.3",1.4278773568096,-3.23236392993523,1.85407449986744,0.173310248593951,0.305013954616545
"DCAF7",-0.176095356543876,7.24126253953859,1.85353765909783,0.173372503636388,0.305095531302891
"RP11.727A23.5",-0.627727428768406,-1.8350774703006,1.85321898311548,0.173409471246247,0.305132597070462
"MYO5C",0.318201226277353,0.336598974984628,1.85223129477512,0.173524104430548,0.305306304429572
"SOGA3",-1.35791266574858,-3.20231799840927,1.8519317165696,0.173558891339903,0.305339507597986
"HUNK",-1.3624638726625,-3.20697628248785,1.85161425085371,0.173595764098692,0.305376373944014
"MSN",-0.175274760808359,10.3275837005677,1.85096043223496,0.173671731715293,0.305481999904456
"DERA",-0.221941250787118,3.89134294605488,1.85050658157863,0.173724487418672,0.305546781364798
"AC074286.1",-0.465611214978493,-1.03266989048784,1.84994144761186,0.17379020450262,0.305634345346299
"SRRM1P3",1.14077124163759,-2.8834060581725,1.84949943383712,0.173841624391527,0.305685151659285
"CRISPLD1",0.415485348925136,-0.517059725488868,1.84927127870315,0.173868172750264,0.305685151659285
"MMP28",1.42171770939713,-3.22910942827519,1.84903606528685,0.17389554730326,0.305685151659285
"ACTG1P11",1.42171770939713,-3.22910942827519,1.84903606528685,0.17389554730326,0.305685151659285
"PXMP2",0.22556310012903,2.93739049414012,1.84885010301599,0.173917193432471,0.305685151659285
"TOMM7",0.190960398001347,5.71609789464999,1.84876661046729,0.173926913028233,0.305685151659285
"KIDINS220",-0.207932830382062,4.90384018313161,1.8485986330483,0.173946469633053,0.305685151659285
"RP11.366L5.1",-1.24076853148617,-3.08532787757397,1.84859783584075,0.173946562453188,0.305685151659285
"TNFRSF1B",-0.188408926363052,8.50006516969529,1.84833089875565,0.173977645565783,0.305711772319064
"PRSS30P",0.406441009439633,-0.411592285591281,1.84809514162362,0.1740051032898,0.305732018189836
"AC010336.1",-1.35338555245171,-3.20015386874427,1.84719057949936,0.174110500450682,0.305889189665416
"RP3.477O4.16",0.841147971092668,-2.41976831237272,1.8467703750611,0.174159486547459,0.305913604041968
"KDM5C",-0.182313702151907,6.92153620728825,1.84675530838857,0.174161243266852,0.305913604041968
"NEK9",0.185421981951605,5.96126687613193,1.84662469671155,0.174176472969841,0.305913604041968
"TMEM19",-0.236226458093113,3.27880308536225,1.84649993257716,0.174191022264114,0.305913604041968
"C1QTNF6",0.226768237517793,2.5084481067644,1.84638758958122,0.174204124272009,0.305913604041968
"PRUNE",-0.19731591826112,4.5179814799898,1.84613388020942,0.174233717315696,0.305917468699233
"ORAI1",-0.197469856043129,5.37747833539996,1.84596818183113,0.174253047748815,0.305917468699233
"ZBTB24",-0.22060536453141,3.90043714640761,1.84565429920279,0.174289672179827,0.305917468699233
"PAX5",-0.800234144106717,-2.35248712030489,1.84554613613641,0.174302294908448,0.305917468699233
"NOD2",0.497278288001932,-1.0678494834397,1.84554165127923,0.174302818318102,0.305917468699233
"AC073410.1",1.42507766541534,-3.23340707031375,1.84527543755521,0.174333890293912,0.305917468699233
"RP11.293A21.1",1.42507766541534,-3.23340707031375,1.84527543755521,0.174333890293912,0.305917468699233
"RP11.108K14.8",1.42507766541534,-3.23340707031375,1.84527543755521,0.174333890293912,0.305917468699233
"HLA.H",0.19600599089443,4.51611922091978,1.84443585645512,0.174431926437714,0.306039996082262
"CCDC111",-0.252517748516428,2.68223173184491,1.84435913201061,0.174440888557202,0.306039996082262
"MC1R",0.372495913538092,-0.19888505280573,1.844267682502,0.174451571392005,0.306039996082262
"BPHL",0.250269485900472,1.62250575729038,1.84362230903661,0.174526983247637,0.306144296754678
"ZNF620",-0.28413824248018,0.80705725355752,1.8429291982789,0.174608015015201,0.306241258187104
"AMPD3",0.221422533790535,3.36919517254257,1.84284676405479,0.174617655305481,0.306241258187104
"ESYT3",0.749932415895175,-2.15822732999892,1.84273995774669,0.174630146706641,0.306241258187104
"ZNF491",0.567571264829276,-1.57401301019063,1.84163088946202,0.174759917277686,0.306440820123608
"CDKN2A",0.227022615782795,3.1099415287536,1.84143476557698,0.174782877022078,0.306453070340757
"HNRNPCP3",-1.24037032984315,-3.08814149298707,1.84104186828121,0.174828883001944,0.306484748620379
"DCUN1D4",-0.235806637331321,3.39452861776308,1.84100761166515,0.174832894912766,0.306484748620379
"TMEM248",-0.184396059562171,5.95578467766037,1.84061841745811,0.17487848223995,0.306536654342022
"CD3E",0.189467532276053,8.78974954947014,1.84003850781373,0.174946433964349,0.306627748547966
"CAPRIN2",0.232397404178547,2.60962579875435,1.8395897644083,0.174999036975929,0.306691926955622
"TRIM9",-0.537773311645384,-1.42703680143965,1.83779064061731,0.175210118572557,0.307018809143222
"DDX6",-0.184879014243847,6.47871910788463,1.83772723685125,0.175217562747414,0.307018809143222
"DCAF15",0.19541809555256,5.62262716528221,1.83727742526069,0.175270385155943,0.307057352513192
"RP11.405L18.2",1.41797654119321,-3.22999605813057,1.83726733882511,0.17527156983956,0.307057352513192
"PAPSS1",-0.194926931694596,4.96081280150108,1.8368181318261,0.175324339972909,0.307121755147941
"FASTK",0.189637419963731,5.67089406329708,1.83604534833381,0.175415164768588,0.307252801614659
"TM9SF4",-0.192381445501874,5.92272648234781,1.83505913836555,0.175531152214883,0.307427894398624
"RP11.381K20.2",-0.572807151832371,-1.53117621463186,1.83476229310634,0.175566081276365,0.307443532976991
"WASH5P",-0.771904015520151,-2.28638591439249,1.83471088010839,0.175572131732912,0.307443532976991
"DCAF6",-0.207354520966735,4.43588312397342,1.83433334777398,0.175616568384882,0.307493279589666
"CDKN2AIPNL",-0.195594116240468,4.45284013440788,1.83378569403252,0.175681051862533,0.307573753809632
"AC004951.6",-0.639220295122385,-1.88778096502272,1.83362491657316,0.175699987782494,0.307573753809632
"PRRG1",1.33518172192112,-3.15769614889733,1.8334150673948,0.175724706771661,0.307573753809632
"AD000090.2",-0.211576875297616,3.4277482452393,1.83339851216508,0.175726657050163,0.307573753809632
"RP1.178F15.4",0.51826707744213,-1.33950539154612,1.83304085939865,0.175768796203284,0.307619444915162
"PRC1.AS1",-1.23227531156562,-3.08239318845214,1.83260368398206,0.175820320648555,0.307644896145079
"RP11.490O6.2",1.26833291490842,-3.09100132707159,1.83254622341928,0.17582709410703,0.307644896145079
"NIPSNAP1",0.181153944155009,5.87073226389925,1.83250930914723,0.175831445724826,0.307644896145079
"KDM6A",-0.235517414527603,3.7179893902477,1.83215772656973,0.175872898058204,0.307689362506533
"CEP192",-0.21323141408561,5.01714362553547,1.83196365175355,0.17589578471715,0.307701343101899
"CTSA",0.192848582735625,5.70615612467247,1.83097059514814,0.176012946639107,0.307878225863537
"TAGAP",-0.19397579250258,5.64006863591728,1.83006219577997,0.176120199405813,0.308037745063408
"FPGS",-0.194140081182056,6.26592097658005,1.82956961849744,0.176178388456564,0.308111429584245
"MAPK12",-0.247276620419129,1.93295175649485,1.82930238090221,0.176209966995441,0.308138566840538
"TMEM145",-0.819095823997207,-2.40691482217115,1.82914795713809,0.176228217690876,0.308142394859593
"CA9",-0.362255932958813,0.00699324716711634,1.82779000946603,0.176388801713192,0.308395075263609
"ERLIN1",-0.199245806272836,4.28336957483743,1.82746095769285,0.176427739106049,0.308435044172549
"SNX2",-0.211861263059535,4.03221760931897,1.82685010841881,0.176500048478334,0.30853334214641
"DYNLL2",0.188978815849774,6.34003212544534,1.8247160789962,0.176752932959335,0.308947250257366
"EIF5A",-0.190741259536179,9.29217537675496,1.82361302593284,0.17688380961286,0.309147844349342
"KLRF1",0.862280765631626,-2.47962166266974,1.8232182887076,0.176930672132234,0.309201579965103
"UBTD2",-0.225077305542671,2.84931813718292,1.82192115861588,0.177084766072504,0.3094426848621
"AUNIP",-0.217358450668332,2.85356170257838,1.82075864657141,0.17722299951051,0.309656033297735
"PTPRD",-0.774812426423469,-2.29043959819688,1.82052225855399,0.177251123464564,0.309676969644628
"FAM167B",0.714071430036872,-2.10009062048147,1.81956669777588,0.177364862556364,0.309830761395235
"RP11.98D18.9",0.477385922908427,-1.05915003668576,1.81951138302502,0.177371449174035,0.309830761395235
"AGPAT1",0.196887057395821,5.66671552138425,1.81870066388191,0.1774680181537,0.309967421883681
"ATAD2B",-0.225745227396404,3.59608690000021,1.81853442022607,0.177487827798001,0.309967421883681
"CTD.2319I12.4",0.456640585801768,-1.00705318188117,1.81844776525548,0.177498154642383,0.309967421883681
"PEX13",-0.219731221640016,3.01104386143248,1.81789011078261,0.177564628024296,0.31005528248349
"RP11.435F13.2",-0.881347961127033,-2.55138448839567,1.81745855873027,0.177616089501724,0.31011346308964
"PSMC3",-0.185513655528182,7.43175944643464,1.81733961684395,0.17763027604337,0.31011346308964
"CALU",-0.185947547226317,5.98533523974615,1.81621792282581,0.177764128074694,0.310318907835579
"ZNF257",-0.266183966132814,1.55284150314091,1.81598280841501,0.177792199095688,0.310319509945739
"RP1L1",1.41568175148023,-3.23638620142231,1.8159440823212,0.17779682321207,0.310319509945739
"SLC2A8",0.23896748451727,2.040685699817,1.81509047516144,0.177898784042423,0.310469223310641
"PHC3",-0.218038214938311,4.10861098961121,1.81384301021885,0.178047911455217,0.310701217142835
"HEATR6",-0.197618237250663,4.51573195000327,1.81334171824172,0.178107878742862,0.310777594695935
"TBCC",0.206309705890019,3.72637452051519,1.81212640245657,0.178253358302394,0.310994092361321
"PICK1",0.228869589742415,3.07977032509617,1.81203441746674,0.178264374964683,0.310994092361321
"RP11.439A17.7",-0.763195606052463,-2.27709510912491,1.81140676107425,0.178339567770405,0.311080198803579
"CALCB",0.47963407906592,-1.08503061637205,1.81135173661234,0.178346161409464,0.311080198803579
"RP11.485G7.5",1.40957744623041,-3.23312308670749,1.81103898825702,0.17838364372196,0.311117291345982
"TRAV27",-0.261677190688944,1.25678410897746,1.81045420636584,0.178453753165382,0.311209727879539
"RASSF4",0.307831539905061,0.386449014698887,1.81032634589225,0.178469086584868,0.311209727879539
"RP11.498D10.4",0.906899842624131,-2.5777503885441,1.81014108697811,0.178491306101076,0.311220186090079
"AC083873.4",0.545721112735921,-1.39074271200007,1.80964454444945,0.178550875999745,0.311295761182762
"ADD1",0.173612880373936,7.54856584131267,1.80931529256051,0.178590388807076,0.311336357043503
"LRRC41",-0.193881449511227,6.07906143089479,1.80636996206344,0.178944301280179,0.311924988193734
"RP13.516M14.2",0.794824426850722,-2.33380870540496,1.8061342615031,0.178972658185626,0.311946074978762
"BAIAP2L1",0.309920926765044,0.329227347859409,1.8058731261112,0.179004081194386,0.31197250160922
"RBCK1",0.185237125469376,6.49997215366665,1.80456317883451,0.1791618063333,0.312219025752053
"ARIH2P1",0.659444287923791,-1.94981791072287,1.80362167536082,0.17927526793758,0.312388375602405
"HERC4",-0.20889149717245,4.44702829185091,1.80237413742122,0.179425738040222,0.312595216290797
"RP11.126K1.6",0.611822381821466,-1.78543243713537,1.8023673396653,0.179426558342156,0.312595216290797
"TMEM8A",0.194753650779747,5.64254568430056,1.80144653023746,0.17953771475854,0.312760470139162
"RP11.91J19.4",-0.40250009052248,-0.275404821592146,1.80099356241113,0.179592424426016,0.312827370856466
"RP11.425D10.10",-0.843183327012161,-2.47767141951598,1.80026570840422,0.17968037534793,0.312952156246032
"RP11.31F15.1",-0.245644935054411,1.74973122707979,1.79855354921702,0.179887462135115,0.313284400967881
"RP11.395L14.17",-0.441923210181405,-0.941192451521492,1.79806024184451,0.17994717919118,0.313359955775873
"KIF16B",-0.271185338811333,1.01738196196922,1.7978125785903,0.179977168575316,0.313366362088317
"MT.ND1",-0.287506906029183,10.7287932579424,1.79776008385124,0.179983525871835,0.313366362088317
"WTAP",-0.195099438448948,5.67978082421244,1.7975252490885,0.180011968362478,0.313387442199106
"SAT2",0.217330878420715,3.27606413122085,1.79502867876747,0.180314667175597,0.313885935011689
"SLC30A4",0.243045421961154,1.72500877680919,1.79487753947355,0.180333011080318,0.313889386461251
